timestamp,elapsed_s,ENGINE_LOAD,COOLANT_TEMP,RPM,SPEED,INTAKE_TEMP,THROTTLE_POS,WARMUPS_SINCE_CLEAR,DIST_SINCE_CLEAR,CONTROL_VOLTAGE,AMBIENT_TEMP,RUN_TIME,DIST_WITH_MIL,TIME_WITH_MIL,TIME_SINCE_CLEAR,PM_SENSOR_B1,PM_SENSOR_B2,ODOMETER
2026-03-18T16:02:19.109,0.0,49.8,25,1373.2,0,26,21.2,255,4501,14.05,26,13,0,0,7825,1663,0,92554.2
2026-03-18T16:02:20.629,1.52,51.0,25,1424.0,0,26,21.2,255,4501,14.04,26,14,0,0,7825,1725,0,92554.2
2026-03-18T16:02:21.943,2.83,50.6,25,1404.5,0,26,21.2,255,4501,13.66,26,15,0,0,7825,1699,0,92554.2
2026-03-18T16:02:23.301,4.19,49.4,25,1394.5,0,25,21.2,255,4501,13.02,25,17,0,0,7825,1647,0,92554.2
2026-03-18T16:02:24.632,5.52,50.6,25,1428.8,0,26,21.2,255,4501,12.5,25,18,0,0,7825,1599,0,92554.2
2026-03-18T16:02:25.843,6.73,48.2,26,1462.5,0,25,21.2,255,4501,12.28,25,19,0,0,7825,1630,0,92554.2
2026-03-18T16:02:27.116,8.01,47.8,26,1446.0,0,25,21.2,255,4501,12.25,25,20,0,0,7825,1664,0,92554.2
2026-03-18T16:02:28.506,9.4,48.2,26,1442.0,0,25,21.2,255,4501,12.25,25,22,0,0,7825,1403,0,92554.2
2026-03-18T16:02:29.753,10.64,31.0,27,1364.8,0,26,18.8,255,4501,12.26,26,23,0,0,7825,1078,0,92554.2
2026-03-18T16:02:30.978,11.87,24.7,27,1322.5,0,26,18.4,255,4501,12.25,26,24,0,0,7825,1030,0,92554.2
2026-03-18T16:02:32.295,13.19,23.5,28,1269.5,0,26,18.0,255,4501,12.25,26,25,0,0,7825,1014,0,92554.2
2026-03-18T16:02:33.549,14.44,23.1,28,1185.0,0,26,17.6,255,4501,12.25,26,27,0,0,7825,1018,0,92554.2
2026-03-18T16:02:34.854,15.75,22.7,29,1128.8,0,26,17.6,255,4501,12.25,26,28,0,0,7825,1009,0,92554.2
2026-03-18T16:02:36.206,17.1,22.4,29,1053.8,0,26,17.6,255,4501,12.23,26,29,0,0,7825,1040,0,92554.2
2026-03-18T16:02:37.455,18.35,22.4,30,1011.5,0,26,17.3,255,4501,12.25,26,31,0,0,7825,1008,0,92554.2
2026-03-18T16:02:38.704,19.59,22.4,30,1003.0,0,26,17.3,255,4501,12.25,26,32,0,0,7825,1032,0,92554.2
2026-03-18T16:02:40.015,20.91,22.0,31,1003.8,0,26,17.3,255,4501,12.24,26,33,0,0,7825,1003,0,92554.2
2026-03-18T16:02:41.309,22.2,22.0,32,992.0,0,26,17.3,255,4501,12.24,26,34,0,0,7825,1008,0,92554.2
2026-03-18T16:02:42.665,23.56,21.6,33,947.5,0,26,17.3,255,4501,12.24,26,36,0,0,7825,1035,0,92554.2
2026-03-18T16:02:43.969,24.86,22.4,34,947.5,0,26,17.3,255,4501,12.24,26,37,0,0,7825,1043,0,92554.2
2026-03-18T16:02:45.190,26.08,22.4,35,958.5,0,26,17.3,255,4501,12.23,26,38,0,0,7825,1009,0,92554.2
2026-03-18T16:02:46.437,27.33,22.0,35,939.8,0,26,17.3,255,4501,12.24,26,39,0,0,7825,1023,0,92554.2
2026-03-18T16:02:47.684,28.57,22.0,35,946.8,0,26,17.3,255,4501,12.15,26,41,0,0,7825,1248,0,92554.2
2026-03-18T16:02:48.962,29.85,27.5,36,853.8,0,26,18.0,255,4501,12.88,26,42,0,0,7825,1505,0,92554.2
2026-03-18T16:02:50.295,31.19,35.7,36,786.5,0,26,17.6,255,4501,13.5,26,43,0,0,7825,1496,0,92554.2
2026-03-18T16:02:51.581,32.47,32.9,37,752.2,0,26,17.6,255,4501,14.02,26,44,0,0,7825,1590,0,92554.2
2026-03-18T16:02:52.881,33.77,33.3,38,762.5,0,26,17.6,255,4501,14.03,26,46,0,0,7825,1570,0,92554.2
2026-03-18T16:02:54.240,35.13,33.7,38,767.0,0,26,17.6,255,4501,14.04,26,47,0,0,7825,1569,0,92554.2
2026-03-18T16:02:55.464,36.35,32.9,38,764.0,0,26,17.6,255,4501,14.03,26,48,0,0,7825,1563,0,92554.2
2026-03-18T16:02:56.755,37.65,32.5,38,758.5,0,26,17.6,255,4501,14.05,26,50,0,0,7825,1573,0,92554.2
2026-03-18T16:02:58.051,38.94,32.9,39,760.8,0,26,17.6,255,4501,13.69,26,51,0,0,7825,1680,0,92554.2
2026-03-18T16:02:59.324,40.21,32.9,39,764.8,0,26,18.0,255,4501,14.0,26,52,0,0,7825,1735,0,92554.2
2026-03-18T16:03:00.744,41.63,37.3,43,762.5,0,26,17.6,255,4501,14.01,26,54,0,0,7825,1639,0,92554.2
2026-03-18T16:03:02.079,42.97,34.9,45,736.5,5,26,17.6,255,4501,14.0,26,55,0,0,7825,1640,0,92554.2
2026-03-18T16:03:03.327,44.22,35.3,45,744.5,5,26,17.6,255,4501,14.01,26,56,0,0,7825,1626,0,92554.2
2026-03-18T16:03:04.592,45.48,35.7,44,735.0,5,26,17.6,255,4501,14.02,26,57,0,0,7825,1663,0,92554.2
2026-03-18T16:03:05.911,46.8,36.5,42,731.2,3,26,17.6,255,4501,13.99,26,58,0,0,7826,1741,0,92554.2
2026-03-18T16:03:07.202,48.09,37.3,42,764.0,3,26,17.6,255,4501,13.99,26,60,0,0,7826,1768,0,92554.2
2026-03-18T16:03:08.449,49.34,34.9,42,710.8,0,26,17.6,255,4501,14.01,26,61,0,0,7826,1682,0,92554.2
2026-03-18T16:03:09.809,50.7,38.8,43,736.5,0,26,17.6,255,4501,14.03,26,62,0,0,7826,1842,0,92554.2
2026-03-18T16:03:11.138,52.03,38.0,43,967.8,4,26,18.4,255,4501,14.04,26,64,0,0,7826,2014,0,92554.2
2026-03-18T16:03:12.467,53.36,38.4,43,1247.5,6,26,21.2,255,4501,14.03,26,65,0,0,7826,2011,0,92554.2
2026-03-18T16:03:13.805,54.7,44.3,44,1512.5,8,26,20.8,255,4501,14.03,26,66,0,0,7826,1367,0,92554.2
2026-03-18T16:03:15.153,56.04,27.8,45,1657.8,12,26,19.2,255,4501,14.0,26,68,0,0,7826,902,0,92554.2
2026-03-18T16:03:16.451,57.34,18.4,45,1232.8,12,26,17.3,255,4501,14.02,26,69,0,0,7826,970,0,92554.2
2026-03-18T16:03:17.773,58.66,18.0,45,977.2,10,27,17.6,255,4501,14.01,26,70,0,0,7826,1717,0,92554.2
2026-03-18T16:03:19.133,60.02,42.4,46,1322.5,7,26,19.2,255,4501,13.99,27,72,0,0,7826,1924,0,92554.2
2026-03-18T16:03:20.435,61.33,44.3,46,1708.5,9,26,22.7,255,4501,14.01,27,73,0,0,7826,1603,0,92554.2
2026-03-18T16:03:21.730,62.62,35.7,47,2039.8,13,26,22.0,255,4501,14.03,27,74,0,0,7826,2019,0,92554.2
2026-03-18T16:03:23.057,63.95,46.3,47,1592.8,15,26,22.7,255,4501,14.04,26,75,0,0,7826,2161,0,92554.2
2026-03-18T16:03:24.445,65.34,51.0,47,1690.5,16,26,19.6,255,4501,14.04,27,77,0,0,7826,1372,0,92554.3
2026-03-18T16:03:25.729,66.62,23.9,48,1342.8,18,27,17.3,255,4501,14.03,27,78,0,0,7826,956,0,92554.3
2026-03-18T16:03:27.058,67.95,17.6,48,1027.2,18,27,17.6,255,4501,14.02,27,79,0,0,7826,1118,0,92554.3
2026-03-18T16:03:28.330,69.22,21.2,49,878.0,15,26,17.6,255,4501,14.01,27,81,0,0,7826,1483,0,92554.3
2026-03-18T16:03:29.585,70.48,27.1,49,752.2,10,27,17.6,255,4501,13.99,26,82,0,0,7826,1616,0,92554.3
2026-03-18T16:03:30.774,71.67,34.9,50,734.2,6,26,17.6,255,4501,14.03,27,83,0,0,7826,1673,0,92554.3
2026-03-18T16:03:31.947,72.84,34.9,50,734.2,3,26,17.6,255,4501,14.0,27,84,0,0,7826,1636,0,92554.3
2026-03-18T16:03:33.286,74.18,35.3,50,732.0,3,26,17.6,255,4501,13.47,27,86,0,0,7826,1615,0,92554.3
2026-03-18T16:03:34.582,75.47,34.9,50,719.5,0,27,17.3,255,4501,13.45,27,87,0,0,7826,1640,0,92554.3
2026-03-18T16:03:35.869,76.76,35.3,51,721.0,0,27,17.3,255,4501,13.46,27,88,0,0,7826,1658,0,92554.3
2026-03-18T16:03:37.130,78.02,34.9,51,710.8,0,27,17.3,255,4501,13.4,27,89,0,0,7826,1621,0,92554.3
2026-03-18T16:03:38.353,79.24,34.9,51,708.5,0,27,17.3,255,4501,13.47,27,91,0,0,7826,1669,0,92554.3
2026-03-18T16:03:39.664,80.55,35.3,51,713.2,0,27,17.3,255,4501,13.47,27,92,0,0,7826,1629,0,92554.3
2026-03-18T16:03:40.954,81.84,35.3,52,713.2,0,27,17.3,255,4501,13.46,27,93,0,0,7826,1617,0,92554.3
2026-03-18T16:03:42.289,83.18,34.9,52,719.5,0,27,17.3,255,4501,13.48,27,94,0,0,7826,1648,0,92554.3
2026-03-18T16:03:43.583,84.47,34.5,52,713.2,0,27,17.3,255,4501,13.45,27,96,0,0,7826,1653,0,92554.3
2026-03-18T16:03:44.822,85.71,34.9,52,710.0,0,27,17.3,255,4501,13.46,27,97,0,0,7826,1630,0,92554.3
2026-03-18T16:03:46.154,87.05,34.5,52,701.5,0,27,17.3,255,4501,13.46,27,98,0,0,7826,1666,0,92554.3
2026-03-18T16:03:47.423,88.31,34.9,53,1252.2,0,27,16.1,255,4501,13.46,27,99,0,0,7826,1755,0,92554.3
2026-03-18T16:03:48.618,89.51,46.7,53,1528.8,4,27,36.1,255,4501,13.48,27,101,0,0,7826,2230,0,92554.3
2026-03-18T16:03:49.957,90.85,56.1,53,2332.0,12,27,24.7,255,4501,13.47,27,102,0,0,7826,3002,0,92554.3
2026-03-18T16:03:51.153,92.04,72.5,53,1914.8,18,27,30.6,255,4501,13.5,27,103,0,0,7826,2050,0,92554.3
2026-03-18T16:03:52.487,93.38,67.1,53,1814.0,22,27,18.4,255,4501,13.51,27,104,0,0,7826,1771,0,92554.3
2026-03-18T16:03:53.821,94.71,29.4,54,1142.8,24,28,16.9,255,4501,13.5,28,106,0,0,7826,3104,0,92554.3
2026-03-18T16:03:55.086,95.98,73.3,54,1846.0,24,28,29.8,255,4501,13.49,28,107,0,0,7826,2981,0,92554.3
2026-03-18T16:03:56.362,97.25,69.8,55,1650.8,30,28,29.8,255,4501,13.49,28,108,0,0,7826,2958,0,92554.3
2026-03-18T16:03:57.586,98.48,77.6,55,1713.2,33,28,29.8,255,4501,13.48,28,109,0,0,7826,2973,0,92554.3
2026-03-18T16:03:58.901,99.79,67.5,56,1960.8,37,28,29.4,255,4501,13.48,28,111,0,0,7826,2906,0,92554.4
2026-03-18T16:04:00.150,101.04,69.8,56,2156.2,44,28,29.8,255,4501,13.49,28,112,0,0,7826,2206,0,92554.4
2026-03-18T16:04:01.465,102.36,44.7,57,1755.2,48,28,23.5,255,4501,13.5,28,113,0,0,7826,2519,0,92554.4
2026-03-18T16:04:02.760,103.65,45.9,57,1614.8,50,28,23.1,255,4501,13.48,28,115,0,0,7826,2263,0,92554.4
2026-03-18T16:04:03.991,104.88,40.0,58,1554.5,52,28,19.2,255,4501,13.5,28,116,0,0,7826,819,0,92554.4
2026-03-18T16:04:05.299,106.19,16.1,59,1547.5,54,28,17.3,255,4501,13.86,28,117,0,0,7826,708,0,92554.4
2026-03-18T16:04:06.570,107.46,14.5,59,1492.0,52,28,16.9,255,4501,14.46,28,118,0,0,7827,725,0,92554.5
2026-03-18T16:04:07.927,108.82,13.7,60,1313.2,49,28,16.9,255,4501,14.43,28,120,0,0,7827,728,0,92554.5
2026-03-18T16:04:09.204,110.09,13.7,60,1120.2,43,28,16.5,255,4501,14.18,28,121,0,0,7827,865,0,92554.5
2026-03-18T16:04:10.486,111.38,16.1,60,970.2,35,28,16.9,255,4501,13.82,28,122,0,0,7827,818,0,92554.5
2026-03-18T16:04:11.809,112.7,20.0,60,1021.0,29,28,16.9,255,4501,13.54,28,123,0,0,7827,1038,0,92554.5
2026-03-18T16:04:13.161,114.05,20.0,60,981.2,23,28,16.9,255,4501,13.45,28,125,0,0,7827,2758,0,92554.5
2026-03-18T16:04:14.441,115.33,49.0,61,1480.2,20,28,32.5,255,4501,13.46,28,126,0,0,7827,2983,0,92554.5
2026-03-18T16:04:15.697,116.59,58.0,61,1842.8,24,28,29.0,255,4501,13.48,28,127,0,0,7827,2955,0,92554.5
2026-03-18T16:04:17.011,117.9,60.4,61,1861.5,28,28,24.7,255,4501,13.49,28,129,0,0,7827,2705,0,92554.5
2026-03-18T16:04:18.370,119.26,56.5,61,1781.2,31,28,24.7,255,4501,13.5,28,130,0,0,7827,1963,0,92554.6
2026-03-18T16:04:19.646,120.54,51.4,62,1676.5,35,28,20.0,255,4501,13.5,28,131,0,0,7827,1877,0,92554.6
2026-03-18T16:04:20.953,121.84,25.9,62,1232.0,34,28,16.9,255,4501,13.5,28,132,0,0,7827,897,0,92554.6
2026-03-18T16:04:22.270,123.16,16.5,63,1133.5,34,28,16.5,255,4501,13.96,28,134,0,0,7827,1009,0,92554.6
2026-03-18T16:04:23.605,124.5,19.6,63,1196.0,31,28,16.5,255,4501,13.69,28,135,0,0,7827,970,0,92554.6
2026-03-18T16:04:24.911,125.8,18.8,63,902.2,26,28,17.3,255,4501,13.47,28,136,0,0,7827,1375,0,92554.6
2026-03-18T16:04:26.251,127.14,28.6,64,727.2,17,28,17.3,255,4501,13.48,28,138,0,0,7827,1493,0,92554.6
2026-03-18T16:04:27.556,128.45,32.2,64,718.8,9,28,17.3,255,4501,13.45,28,139,0,0,7827,1603,0,92554.6
2026-03-18T16:04:28.843,129.73,33.7,64,718.8,4,28,17.3,255,4501,13.46,28,140,0,0,7827,1608,0,92554.6
2026-03-18T16:04:30.143,131.03,33.7,64,705.2,3,28,17.3,255,4501,13.46,28,141,0,0,7827,1595,0,92554.6
2026-03-18T16:04:31.399,132.29,33.3,64,704.5,3,28,17.3,255,4501,13.45,28,143,0,0,7827,1593,0,92554.6
2026-03-18T16:04:32.713,133.6,33.3,65,695.2,3,28,17.3,255,4501,13.45,28,144,0,0,7827,1647,0,92554.6
2026-03-18T16:04:34.000,134.89,34.9,65,689.0,0,28,17.3,255,4501,13.46,28,145,0,0,7827,1634,0,92554.6
2026-03-18T16:04:35.273,136.16,34.5,65,765.5,0,28,17.3,255,4501,13.49,28,147,0,0,7827,1664,0,92554.6
2026-03-18T16:04:36.574,137.47,31.4,65,785.0,0,28,19.6,255,4501,13.48,28,148,0,0,7827,1954,0,92554.6
2026-03-18T16:04:37.844,138.73,33.3,65,877.2,0,28,17.3,255,4501,13.49,28,149,0,0,7827,1521,0,92554.6
2026-03-18T16:04:39.092,139.98,32.5,65,745.2,4,28,17.3,255,4501,13.48,28,150,0,0,7827,1538,0,92554.6
2026-03-18T16:04:40.356,141.25,32.2,65,717.8,4,28,17.3,255,4501,13.46,28,152,0,0,7827,1539,0,92554.6
2026-03-18T16:04:41.670,142.56,32.9,66,701.5,3,28,17.3,255,4501,13.46,28,153,0,0,7827,1622,0,92554.6
2026-03-18T16:04:42.941,143.83,34.5,66,666.2,3,28,17.3,255,4501,13.46,28,154,0,0,7827,1663,0,92554.6
2026-03-18T16:04:44.261,145.15,36.1,66,700.0,3,28,17.3,255,4501,13.45,28,155,0,0,7827,1776,0,92554.6
2026-03-18T16:04:45.511,146.4,42.0,66,957.8,3,28,16.9,255,4501,13.46,28,157,0,0,7827,1825,0,92554.6
2026-03-18T16:04:46.768,147.66,38.0,66,739.8,4,28,17.3,255,4501,13.45,28,158,0,0,7827,1560,0,92554.6
2026-03-18T16:04:48.053,148.94,32.9,66,700.0,3,28,17.3,255,4501,13.45,28,159,0,0,7827,1596,0,92554.6
2026-03-18T16:04:49.354,150.25,33.7,66,702.2,3,28,17.3,255,4501,13.46,28,160,0,0,7827,1611,0,92554.6
2026-03-18T16:04:50.716,151.61,33.3,67,705.2,3,28,17.3,255,4501,13.47,28,162,0,0,7827,1627,0,92554.6
2026-03-18T16:04:52.038,152.93,33.7,67,702.2,0,28,17.3,255,4501,13.44,28,163,0,0,7827,1593,0,92554.6
2026-03-18T16:04:53.429,154.32,33.3,67,706.2,0,28,17.3,255,4501,13.46,28,164,0,0,7827,1605,0,92554.6
2026-03-18T16:04:54.684,155.57,32.9,68,709.2,0,28,17.3,255,4501,13.45,28,166,0,0,7827,1590,0,92554.6
2026-03-18T16:04:55.983,156.87,33.3,68,699.0,0,28,17.3,255,4501,13.46,28,167,0,0,7827,1631,0,92554.6
2026-03-18T16:04:57.266,158.16,32.9,68,714.0,0,28,20.4,255,4501,13.47,28,168,0,0,7827,2875,0,92554.6
2026-03-18T16:04:58.603,159.49,42.4,68,1582.0,0,28,28.6,255,4501,13.47,28,169,0,0,7827,3083,0,92554.6
2026-03-18T16:04:59.862,160.75,67.5,68,2296.0,8,28,29.8,255,4501,13.47,28,171,0,0,7827,2777,0,92554.6
2026-03-18T16:05:01.163,162.05,72.9,68,2099.0,17,28,31.4,255,4501,13.49,28,172,0,0,7827,2910,0,92554.6
2026-03-18T16:05:02.420,163.31,66.3,68,2086.5,24,28,30.6,255,4501,13.5,29,173,0,0,7827,3095,0,92554.7
2026-03-18T16:05:03.630,164.52,76.1,69,1486.5,27,28,34.5,255,4501,13.5,28,174,0,0,7827,2806,0,92554.7
2026-03-18T16:05:04.839,165.73,85.9,69,1691.2,33,28,26.3,255,4501,13.5,29,176,0,0,7827,2586,0,92554.7
2026-03-18T16:05:06.070,166.96,54.9,69,1579.5,37,28,23.5,255,4501,13.52,29,177,0,0,7827,2984,0,92554.7
2026-03-18T16:05:07.314,168.2,65.9,70,1410.8,37,28,27.8,255,4501,13.5,29,178,0,0,7827,1818,0,92554.7
2026-03-18T16:05:08.676,169.57,26.3,70,1434.2,40,28,16.9,255,4501,13.52,29,179,0,0,7828,838,0,92554.7
2026-03-18T16:05:10.017,170.91,14.5,71,1350.0,40,29,16.9,255,4501,14.06,28,181,0,0,7828,808,0,92554.7
2026-03-18T16:05:11.391,172.28,13.7,71,1175.8,37,28,16.5,255,4501,13.99,28,182,0,0,7828,1038,0,92554.7
2026-03-18T16:05:12.674,173.57,13.7,71,1194.5,31,29,16.5,255,4501,13.69,29,183,0,0,7828,988,0,92554.8
2026-03-18T16:05:14.024,174.91,18.4,73,925.0,24,29,16.9,255,4501,13.48,29,185,0,0,7828,1230,0,92554.8
2026-03-18T16:05:15.366,176.26,25.1,73,777.2,18,29,16.9,255,4501,13.48,29,186,0,0,7828,1511,0,92554.8
2026-03-18T16:05:16.585,177.48,29.0,73,740.5,12,29,17.6,255,4501,13.44,29,187,0,0,7828,1599,0,92554.8
2026-03-18T16:05:17.925,178.82,33.3,73,707.0,5,29,17.3,255,4501,13.48,29,188,0,0,7828,1606,0,92554.8
2026-03-18T16:05:19.153,180.04,33.3,73,701.5,3,29,17.3,255,4501,13.46,29,190,0,0,7828,2242,0,92554.8
2026-03-18T16:05:20.419,181.31,32.2,73,115.5,3,29,23.9,255,4501,12.46,29,191,0,0,7828,3160,0,92554.8
2026-03-18T16:05:21.755,182.65,0.0,73,0.0,0,29,19.2,255,4501,12.31,29,192,0,0,7828,2742,0,92554.8
2026-03-18T16:05:23.047,183.94,100.0,73,989.0,0,29,16.5,255,4501,11.65,29,193,0,0,7828,1270,0,92554.8
2026-03-18T16:05:24.328,185.22,24.7,73,668.8,0,29,17.3,255,4501,11.69,29,195,0,0,7828,1395,0,92554.8
2026-03-18T16:05:25.652,186.54,27.5,74,691.2,0,29,17.3,255,4501,12.07,29,196,0,0,7828,1635,0,92554.8
2026-03-18T16:05:26.914,187.8,34.9,74,680.2,0,29,17.6,255,4501,13.4,29,197,0,0,7828,1752,0,92554.8
2026-03-18T16:05:28.244,189.13,37.6,74,694.5,0,29,17.6,255,4501,13.4,29,199,0,0,7828,1730,0,92554.8
2026-03-18T16:05:29.528,190.42,37.3,74,696.0,0,29,17.3,255,4501,13.44,29,200,0,0,7828,1670,0,92554.8
2026-03-18T16:05:30.864,191.76,35.3,73,710.8,0,29,17.3,255,4501,13.43,29,201,0,0,7828,1678,0,92554.8
2026-03-18T16:05:32.146,193.04,34.9,72,711.5,0,29,17.3,255,4501,13.44,29,202,0,0,7828,1635,0,92554.8
2026-03-18T16:05:33.446,194.34,33.7,71,706.2,0,29,17.3,255,4501,13.44,29,204,0,0,7828,1640,0,92554.8
2026-03-18T16:05:34.771,195.66,33.7,71,703.8,0,29,17.3,255,4501,13.45,29,205,0,0,7828,1639,0,92554.8
2026-03-18T16:05:36.104,196.99,33.7,72,707.0,0,29,17.3,255,4501,13.45,29,206,0,0,7828,1593,0,92554.8
2026-03-18T16:05:37.399,198.29,33.3,72,708.5,0,29,17.3,255,4501,13.45,29,208,0,0,7828,1575,0,92554.8
2026-03-18T16:05:38.758,199.65,32.5,72,698.2,0,29,17.3,255,4501,13.46,29,209,0,0,7828,1592,0,92554.8
2026-03-18T16:05:40.060,200.95,33.3,72,694.5,0,29,17.3,255,4501,13.46,29,210,0,0,7828,1588,0,92554.8
2026-03-18T16:05:41.349,202.24,32.9,73,696.8,0,29,17.3,255,4501,13.46,29,212,0,0,7828,1630,0,92554.8
2026-03-18T16:05:42.676,203.57,32.9,73,691.2,0,29,17.3,255,4501,13.46,29,213,0,0,7828,1604,0,92554.8
2026-03-18T16:05:43.986,204.88,33.3,73,689.0,0,29,17.3,255,4501,13.47,29,214,0,0,7828,1610,0,92554.8
2026-03-18T16:05:45.295,206.19,33.3,73,694.5,0,29,17.3,255,4501,13.46,29,215,0,0,7828,1585,0,92554.8
2026-03-18T16:05:46.583,207.47,32.9,73,689.0,0,29,16.9,255,4501,13.45,29,217,0,0,7828,1606,0,92554.8
2026-03-18T16:05:47.931,208.82,32.9,73,689.8,0,29,16.9,255,4501,13.45,29,218,0,0,7828,1621,0,92554.8
2026-03-18T16:05:49.175,210.07,33.3,73,689.0,0,29,16.9,255,4501,13.46,29,219,0,0,7828,1592,0,92554.8
2026-03-18T16:05:50.488,211.38,32.9,74,686.5,0,29,16.9,255,4501,13.46,29,221,0,0,7828,1592,0,92554.8
2026-03-18T16:05:51.792,212.68,32.9,74,681.2,0,29,16.9,255,4501,13.46,29,222,0,0,7828,1591,0,92554.8
2026-03-18T16:05:53.077,213.97,32.9,74,685.8,0,29,17.3,255,4501,13.47,30,223,0,0,7828,1588,0,92554.8
2026-03-18T16:05:54.401,215.29,33.3,74,689.0,0,30,17.3,255,4501,13.46,30,224,0,0,7828,1615,0,92554.8
2026-03-18T16:05:55.585,216.48,32.9,75,694.5,0,30,17.3,255,4501,13.47,30,225,0,0,7828,1608,0,92554.8
2026-03-18T16:05:56.885,217.78,33.3,75,687.5,0,30,17.3,255,4501,13.44,30,227,0,0,7828,1609,0,92554.8
2026-03-18T16:05:58.240,219.13,33.3,75,686.5,0,30,17.3,255,4501,13.48,30,228,0,0,7828,1611,0,92554.8
2026-03-18T16:05:59.521,220.41,32.9,75,688.2,0,30,16.9,255,4501,13.44,30,229,0,0,7828,1596,0,92554.8
2026-03-18T16:06:00.789,221.68,32.9,75,688.2,0,30,17.3,255,4501,13.46,30,231,0,0,7828,1625,0,92554.8
2026-03-18T16:06:02.015,222.91,32.9,75,688.2,0,30,17.3,255,4501,13.46,30,232,0,0,7828,1634,0,92554.8
2026-03-18T16:06:03.365,224.26,32.9,75,689.0,0,30,16.9,255,4501,13.47,30,233,0,0,7828,1618,0,92554.8
2026-03-18T16:06:04.600,225.49,33.3,75,687.5,0,30,16.9,255,4501,13.44,30,234,0,0,7828,1613,0,92554.8
2026-03-18T16:06:05.742,226.63,33.3,76,689.8,0,30,16.9,255,4501,13.45,30,236,0,0,7828,1603,0,92554.8
2026-03-18T16:06:07.087,227.98,32.9,75,690.5,0,30,16.9,255,4501,13.45,30,237,0,0,7828,1605,0,92554.8
2026-03-18T16:06:08.283,229.17,32.5,76,692.0,0,30,16.9,255,4501,13.45,30,238,0,0,7829,1586,0,92554.8
2026-03-18T16:06:09.573,230.46,32.5,76,690.5,0,30,16.9,255,4501,13.44,30,239,0,0,7829,1593,0,92554.8
2026-03-18T16:06:10.808,231.7,32.5,76,692.8,0,30,16.9,255,4501,13.48,30,240,0,0,7829,1563,0,92554.8
2026-03-18T16:06:12.154,233.05,32.9,76,691.2,0,30,16.9,255,4501,13.47,30,242,0,0,7829,1593,0,92554.8
2026-03-18T16:06:13.408,234.3,32.9,76,694.5,0,30,17.3,255,4501,13.46,30,243,0,0,7829,1599,0,92554.8
2026-03-18T16:06:14.713,235.6,32.5,77,696.8,0,30,16.9,255,4501,13.46,30,244,0,0,7829,1563,0,92554.8
2026-03-18T16:06:16.068,236.96,32.5,77,693.8,0,30,16.9,255,4501,13.46,30,246,0,0,7829,1560,0,92554.8
2026-03-18T16:06:17.391,238.28,32.5,77,693.8,0,30,16.9,255,4501,13.44,30,247,0,0,7829,1585,0,92554.8
2026-03-18T16:06:18.636,239.53,32.5,77,689.0,0,30,16.9,255,4501,13.45,30,248,0,0,7829,1605,0,92554.8
2026-03-18T16:06:19.890,240.78,32.5,77,689.0,0,30,16.9,255,4501,13.46,30,249,0,0,7829,1566,0,92554.8
2026-03-18T16:06:21.174,242.06,32.5,77,691.2,0,30,16.9,255,4501,13.47,30,251,0,0,7829,1588,0,92554.8
2026-03-18T16:06:22.494,243.39,32.5,77,696.8,0,30,16.9,255,4501,13.45,30,252,0,0,7829,1587,0,92554.8
2026-03-18T16:06:23.800,244.69,32.2,78,689.8,0,30,16.9,255,4501,13.5,30,253,0,0,7829,1485,0,92554.8
2026-03-18T16:06:25.141,246.03,30.2,77,689.8,0,30,16.9,255,4501,13.51,30,255,0,0,7829,1462,0,92554.8
2026-03-18T16:06:26.402,247.29,30.6,78,682.8,0,30,16.9,255,4501,13.5,30,256,0,0,7829,1496,0,92554.8
2026-03-18T16:06:27.733,248.62,30.2,78,679.5,0,30,16.9,255,4501,13.5,30,257,0,0,7829,1526,0,92554.8
2026-03-18T16:06:29.063,249.95,30.6,78,682.0,0,30,16.9,255,4501,13.48,30,258,0,0,7829,1508,0,92554.8
2026-03-18T16:06:30.341,251.23,30.6,78,684.2,0,30,16.9,255,4501,13.49,30,260,0,0,7829,1515,0,92554.8
2026-03-18T16:06:31.667,252.56,30.6,78,685.0,0,31,16.9,255,4501,13.48,31,261,0,0,7829,1501,0,92554.8
2026-03-18T16:06:32.992,253.88,30.6,78,686.5,0,31,16.9,255,4501,13.49,30,262,0,0,7829,1492,0,92554.8
2026-03-18T16:06:34.231,255.12,30.6,78,685.8,0,31,16.9,255,4501,13.5,30,264,0,0,7829,1521,0,92554.8
2026-03-18T16:06:35.516,256.41,30.6,78,685.8,0,31,16.9,255,4501,13.48,31,265,0,0,7829,1495,0,92554.8
2026-03-18T16:06:36.778,257.67,30.2,78,684.2,0,31,16.9,255,4501,13.49,30,266,0,0,7829,1480,0,92554.8
2026-03-18T16:06:38.057,258.95,29.8,78,687.5,0,31,16.9,255,4501,13.48,31,267,0,0,7829,1492,0,92554.8
2026-03-18T16:06:39.358,260.25,29.4,78,692.8,0,30,16.9,255,4501,13.51,31,269,0,0,7829,1483,0,92554.8
2026-03-18T16:06:40.699,261.59,30.2,78,699.0,0,30,16.9,255,4501,13.49,31,270,0,0,7829,1505,0,92554.8
2026-03-18T16:06:42.084,262.97,30.2,78,693.8,0,31,16.9,255,4501,13.5,31,271,0,0,7829,1498,0,92554.8
2026-03-18T16:06:43.444,264.33,29.8,78,692.8,0,31,16.9,255,4501,13.51,31,273,0,0,7829,1498,0,92554.8
